Production Date,Units Produced,Operational Costs,Equipment Downtime,EmployeeID,Department,Hire Date,Salary
2021-12-23,165,3308,1,74,Engineering,2020-08-15,35170
2021-12-24,113,1154,2,5,Sales,2024-01-03,75767
2021-12-25,93,1732,1,159,Engineering,2015-01-19,70123
2021-12-26,161,1787,3,306,Production,2018-06-11,47108
2021-12-27,194,3042,1,192,Sales,2020-02-06,58287
2021-12-28,135,2672,3,98,Engineering,2022-04-01,54811
2021-12-29,87,2276,2,92,HR,2019-04-05,49614
2021-12-30,190,1320,1,153,Production,2019-04-10,37269
2021-12-31,50,1907,2,109,HR,2016-01-11,33227
2022-01-01,166,1947,1,281,Sales,2015-10-05,64638
2022-01-02,194,2208,0,470,Engineering,2021-09-13,57321
2022-01-03,185,3771,0,166,HR,2014-11-15,37607
2022-01-04,179,4651,2,21,Engineering,2021-02-22,33509
2022-01-05,149,4975,2,112,Production,2021-09-01,75946
2022-01-06,186,4513,0,162,HR,2018-09-19,75236
2022-01-07,114,1110,0,135,Sales,2021-10-04,36193
2022-01-08,188,4714,0,189,HR,2015-09-29,96321
2022-01-09,99,4560,1,238,Sales,2023-09-23,44788
2022-01-10,159,4300,1,24,HR,2016-09-26,80984
2022-01-11,133,3372,1,328,Production,2022-12-17,85780
2022-01-12,51,2603,3,354,Engineering,2019-04-16,66349
2022-01-13,76,3438,0,299,Sales,2021-06-07,59257
2022-01-14,52,2892,3,218,Sales,2017-09-23,63755
2022-01-15,85,2725,0,127,Engineering,2018-09-21,35882
2022-01-16,89,4826,0,141,Engineering,2022-11-19,54844
2022-01-17,169,4816,2,95,Engineering,2016-09-02,98622
2022-01-18,99,1880,2,378,Production,2015-03-14,82428
2022-01-19,199,4190,1,105,Production,2018-07-13,81747
2022-01-20,111,3016,1,451,Sales,2016-11-23,99429
2022-01-21,113,4814,3,352,Sales,2020-06-04,45916
2022-01-22,140,2734,2,284,Engineering,2023-06-07,68777
2022-01-23,177,3785,0,394,HR,2015-04-16,67518
2022-01-24,85,2206,2,405,HR,2020-09-20,51672
2022-01-25,146,1953,0,138,HR,2022-08-28,62249
2022-01-26,56,1995,1,41,Sales,2024-01-20,64612
2022-01-27,156,2829,2,58,Sales,2022-08-10,68988
2022-01-28,53,4572,0,311,HR,2019-08-31,96202
2022-01-29,69,2776,3,5,Sales,2024-01-03,75767
2022-01-30,115,1422,1,385,Sales,2020-03-14,66746
2022-01-31,117,4528,0,438,Engineering,2023-07-23,96510
2022-02-01,164,4421,2,118,Engineering,2019-11-04,53628
2022-02-02,170,1575,3,113,Engineering,2023-05-02,83490
2022-02-03,88,4671,2,335,Engineering,2023-08-05,54319
2022-02-04,86,1430,2,203,Sales,2015-04-01,69031
2022-02-05,97,4170,2,487,HR,2020-12-20,32131
2022-02-06,189,3104,0,479,Production,2015-10-01,34473
2022-02-07,115,2487,2,73,Engineering,2017-01-01,98585
2022-02-08,100,1218,1,418,Engineering,2015-08-04,32549
2022-02-09,91,3910,1,490,Engineering,2016-08-11,38102
2022-02-10,85,4227,2,243,HR,2015-04-09,66479
2022-02-11,163,3004,3,8,Production,2022-02-11,65137
2022-02-12,129,3894,0,377,Production,2024-02-22,90683
2022-02-13,120,3439,0,42,Sales,2022-06-21,61567
2022-02-14,82,4482,0,95,Engineering,2016-09-02,98622
2022-02-15,196,4868,1,265,HR,2021-12-09,38218
2022-02-16,70,2892,1,131,HR,2022-04-30,74834
2022-02-17,123,4622,0,205,Production,2017-02-13,64579
2022-02-18,191,3800,3,114,Engineering,2015-11-14,69128
2022-02-19,127,2758,3,486,Sales,2019-01-19,37357
2022-02-20,124,2095,0,34,Engineering,2017-10-24,81908
2022-02-21,127,4387,2,310,Production,2023-10-06,88780
2022-02-22,195,1093,0,206,Production,2016-10-01,43042
2022-02-23,132,1893,0,410,Sales,2017-11-28,91582
2022-02-24,73,4393,2,198,HR,2017-03-10,48564
2022-02-25,152,2450,1,495,Production,2023-10-20,60341
2022-02-26,102,1067,2,73,Engineering,2017-01-01,98585
2022-02-27,194,3753,1,23,HR,2015-09-12,34454
2022-02-28,115,2995,2,374,Production,2022-10-04,78304
2022-03-01,71,3623,0,404,Engineering,2015-10-14,31283
2022-03-02,157,1945,3,295,Engineering,2018-08-18,50606
2022-03-03,78,1515,2,155,Sales,2018-03-24,56071
2022-03-04,69,1912,1,406,Production,2017-04-25,53644
2022-03-05,185,3468,2,110,Engineering,2023-12-17,76040
2022-03-06,65,4845,3,14,Engineering,2016-06-09,59802
2022-03-07,72,3276,2,197,Production,2015-03-17,85069
2022-03-08,61,1325,3,430,HR,2020-08-24,73599
2022-03-09,110,3142,2,482,Sales,2014-06-19,35337
2022-03-10,193,1334,2,469,HR,2020-01-07,86772
2022-03-11,109,3410,2,230,HR,2019-09-26,45797
2022-03-12,63,1371,2,338,HR,2017-07-18,61467
2022-03-13,156,1266,3,313,Sales,2015-07-25,37045
2022-03-14,188,3161,3,271,Engineering,2016-10-26,44849
2022-03-15,52,4240,1,186,HR,2017-05-08,86104
2022-03-16,167,2628,0,447,HR,2023-01-30,85228
2022-03-17,170,4241,2,286,Sales,2014-11-16,77684
2022-03-18,183,4943,0,472,Production,2022-01-27,37280
2022-03-19,96,2014,0,351,Production,2014-07-17,90704
2022-03-20,73,2264,2,159,Engineering,2015-01-19,70123
2022-03-21,99,3993,2,3,Engineering,2023-02-28,99398
2022-03-22,167,2648,1,237,Engineering,2015-03-21,67048
2022-03-23,137,2835,1,51,Engineering,2021-11-13,78863
2022-03-24,115,1454,2,500,HR,2024-02-17,77223
2022-03-25,123,2760,3,386,Production,2019-09-01,41706
2022-03-26,82,4936,2,414,Sales,2022-09-07,77826
2022-03-27,117,4810,1,112,Production,2021-09-01,75946
2022-03-28,61,4941,1,432,Engineering,2015-03-17,74993
2022-03-29,128,1849,0,472,Production,2022-01-27,37280
2022-03-30,198,3892,1,84,Engineering,2019-02-18,78627
2022-03-31,165,2910,1,79,Production,2018-01-22,91038
2022-04-01,138,1253,0,256,HR,2022-09-16,30328
2022-04-02,54,3113,3,387,HR,2015-12-23,68304
2022-04-03,182,4511,3,65,Production,2023-12-23,91950
2022-04-04,182,4663,1,68,HR,2017-11-15,43458
2022-04-05,143,2644,0,371,Sales,2016-03-01,88373
2022-04-06,127,2279,3,25,Engineering,2019-04-29,64734
2022-04-07,188,4317,1,152,Sales,2014-06-18,63635
2022-04-08,189,1679,0,63,Engineering,2020-06-06,38352
2022-04-09,62,4090,2,220,Engineering,2016-12-30,51031
2022-04-10,91,1465,3,193,Production,2020-03-03,61062
2022-04-11,199,3329,1,22,HR,2016-01-18,48092
2022-04-12,54,4517,2,429,HR,2018-07-30,44948
2022-04-13,199,4321,3,117,Engineering,2017-01-29,83611
2022-04-14,167,2067,2,385,Sales,2020-03-14,66746
2022-04-15,114,1635,1,308,Engineering,2020-09-06,76037
2022-04-16,163,1449,1,373,Engineering,2019-09-24,32774
2022-04-17,126,4298,1,163,Sales,2017-06-18,78483
2022-04-18,110,1048,3,134,Production,2021-12-19,83812
2022-04-19,157,1483,0,430,HR,2020-08-24,73599
2022-04-20,120,1737,1,336,HR,2018-05-29,91698
2022-04-21,56,2385,3,171,Sales,2021-04-08,96566
2022-04-22,96,4183,1,91,HR,2020-09-29,32467
2022-04-23,158,2414,0,110,Engineering,2023-12-17,76040
2022-04-24,100,1939,1,188,Sales,2014-11-18,94230
2022-04-25,112,1960,0,269,Sales,2022-01-25,39250
2022-04-26,135,2738,3,9,Engineering,2019-01-11,75879
2022-04-27,54,2930,2,214,HR,2015-09-29,62810
2022-04-28,56,3848,2,338,HR,2017-07-18,61467
2022-04-29,156,3651,3,373,Engineering,2019-09-24,32774
2022-04-30,54,4758,0,85,Engineering,2019-12-29,77915
2022-05-01,75,1572,3,120,HR,2015-04-08,30829
2022-05-02,96,4613,0,121,Engineering,2014-11-06,52804
2022-05-03,112,3474,2,341,Engineering,2021-11-08,80215
2022-05-04,135,4034,2,482,Sales,2014-06-19,35337
2022-05-05,85,3630,2,475,HR,2021-07-10,70235
2022-05-06,174,2805,0,58,Sales,2022-08-10,68988
2022-05-07,145,1620,1,416,Engineering,2022-01-19,58272
2022-05-08,144,2281,2,155,Sales,2018-03-24,56071
2022-05-09,70,4206,2,74,Engineering,2020-08-15,35170
2022-05-10,169,3792,1,440,Sales,2017-09-17,78163
2022-05-11,177,1633,0,351,Production,2014-07-17,90704
2022-05-12,160,1270,0,252,Sales,2017-08-15,88390
2022-05-13,197,1389,0,117,Engineering,2017-01-29,83611
2022-05-14,128,3045,0,448,Production,2024-03-20,59473
2022-05-15,136,1575,2,434,Sales,2016-07-20,87183
2022-05-16,187,1625,1,223,HR,2020-03-18,47784
2022-05-17,147,4784,3,469,HR,2020-01-07,86772
2022-05-18,91,4916,3,132,Engineering,2019-08-03,41694
2022-05-19,62,4340,2,483,Engineering,2017-09-20,51866
2022-05-20,167,2386,0,5,Sales,2024-01-03,75767
2022-05-21,126,3737,1,66,Production,2016-12-30,53466
2022-05-22,54,2618,3,201,HR,2023-08-25,39156
2022-05-23,126,3008,2,137,HR,2016-05-07,40265
2022-05-24,100,2519,2,204,Production,2019-05-08,95703
2022-05-25,179,3361,1,500,HR,2024-02-17,77223
2022-05-26,162,2974,3,296,HR,2020-01-12,39603
2022-05-27,153,1492,3,302,Sales,2018-02-27,92027
2022-05-28,111,1054,1,399,Production,2016-08-26,37682
2022-05-29,108,2940,0,118,Engineering,2019-11-04,53628
2022-05-30,198,2365,2,368,Sales,2018-10-13,38557
2022-05-31,71,1734,2,96,HR,2015-08-13,84711
2022-06-01,136,2841,2,399,Production,2016-08-26,37682
2022-06-02,181,3846,2,165,Sales,2023-04-15,85678
2022-06-03,62,1643,0,98,Engineering,2022-04-01,54811
2022-06-04,83,2767,1,432,Engineering,2015-03-17,74993
2022-06-05,100,4441,3,297,Engineering,2023-01-10,76849
2022-06-06,181,4152,1,89,Production,2021-02-16,48242
2022-06-07,85,3305,1,283,Sales,2019-01-20,73030
2022-06-08,154,2795,2,119,Production,2014-09-11,82087
2022-06-09,88,3588,3,493,HR,2017-09-07,39460
2022-06-10,149,4476,1,137,HR,2016-05-07,40265
2022-06-11,149,4194,1,231,Engineering,2022-10-14,71344
2022-06-12,84,4520,1,206,Production,2016-10-01,43042
2022-06-13,96,2308,1,432,Engineering,2015-03-17,74993
2022-06-14,145,3733,2,137,HR,2016-05-07,40265
2022-06-15,94,3254,1,91,HR,2020-09-29,32467
2022-06-16,55,3918,0,395,Engineering,2015-11-12,91377
2022-06-17,184,3351,3,350,HR,2022-10-08,56774
2022-06-18,159,3306,1,168,HR,2017-04-29,71339
2022-06-19,123,1790,3,364,Sales,2022-04-09,62886
2022-06-20,98,3288,2,340,Production,2023-09-27,97469
2022-06-21,145,2911,2,382,HR,2024-01-09,87756
2022-06-22,128,2547,0,42,Sales,2022-06-21,61567
2022-06-23,190,3776,0,8,Production,2022-02-11,65137
2022-06-24,59,2509,3,297,Engineering,2023-01-10,76849
2022-06-25,112,3281,0,262,Production,2019-06-22,41012
2022-06-26,192,4366,3,420,Engineering,2017-03-04,48263
2022-06-27,102,4658,2,285,HR,2016-09-03,59882
2022-06-28,124,3293,0,225,Production,2019-08-29,40360
2022-06-29,111,4251,3,147,HR,2015-12-19,82702
2022-06-30,182,3313,0,308,Engineering,2020-09-06,76037
2022-07-01,101,2016,2,446,Engineering,2017-05-22,94174
2022-07-02,114,3188,0,251,Engineering,2020-04-10,50609
2022-07-03,181,1679,3,384,HR,2015-06-06,58334
2022-07-04,111,3524,1,322,Production,2019-06-11,31428
2022-07-05,55,4794,2,320,HR,2016-10-25,76425
2022-07-06,63,1568,2,394,HR,2015-04-16,67518
2022-07-07,118,3293,1,37,Sales,2023-06-13,84961
2022-07-08,152,3684,3,315,Production,2020-01-29,86380
2022-07-09,56,1481,1,129,Sales,2016-09-13,96098
2022-07-10,102,2248,0,183,Production,2016-02-19,91908
2022-07-11,58,4505,1,135,Sales,2021-10-04,36193
2022-07-12,91,4763,1,372,Production,2018-06-17,99328
2022-07-13,124,1007,0,241,Production,2019-11-27,45559
2022-07-14,142,3994,2,73,Engineering,2017-01-01,98585
2022-07-15,99,2351,0,143,HR,2015-09-09,52880
2022-07-16,189,1177,2,58,Sales,2022-08-10,68988
2022-07-17,114,3927,2,314,Production,2022-07-01,62314
2022-07-18,139,2735,0,227,Sales,2023-06-30,64952
2022-07-19,183,4215,3,14,Engineering,2016-06-09,59802
2022-07-20,155,4558,3,73,Engineering,2017-01-01,98585
2022-07-21,159,3861,0,101,Sales,2016-03-01,88235
2022-07-22,123,4699,2,39,Sales,2019-01-22,59156
2022-07-23,115,4054,3,340,Production,2023-09-27,97469
2022-07-24,146,2379,1,96,HR,2015-08-13,84711
2022-07-25,104,1582,2,246,Engineering,2017-07-18,88062
2022-07-26,104,3943,3,145,Engineering,2021-04-15,48456
2022-07-27,178,4950,3,264,Sales,2019-09-07,49050
2022-07-28,193,4699,0,374,Production,2022-10-04,78304
2022-07-29,127,3352,1,466,Engineering,2019-11-27,75250
2022-07-30,80,3444,1,302,Sales,2018-02-27,92027
2022-07-31,127,1428,1,122,Engineering,2019-02-18,66270
2022-08-01,91,4466,2,151,Sales,2020-08-17,92134
2022-08-02,140,3031,1,314,Production,2022-07-01,62314
2022-08-03,117,2127,3,473,Sales,2024-04-07,80356
2022-08-04,161,3973,1,157,Engineering,2021-04-13,72909
2022-08-05,89,2172,2,189,HR,2015-09-29,96321
2022-08-06,186,2777,1,356,Sales,2022-10-11,82807
2022-08-07,152,2130,2,189,HR,2015-09-29,96321
2022-08-08,139,4237,1,447,HR,2023-01-30,85228
2022-08-09,54,1596,3,394,HR,2015-04-16,67518
2022-08-10,130,4139,3,472,Production,2022-01-27,37280
2022-08-11,84,2392,1,465,Engineering,2019-12-11,52183
2022-08-12,75,4176,0,134,Production,2021-12-19,83812
2022-08-13,90,4521,3,135,Sales,2021-10-04,36193
2022-08-14,66,3747,3,350,HR,2022-10-08,56774
2022-08-15,105,1332,1,336,HR,2018-05-29,91698
2022-08-16,185,4209,2,463,Production,2021-05-30,56701
2022-08-17,76,3014,1,355,Engineering,2019-01-09,71894
2022-08-18,77,3626,1,100,HR,2023-05-06,31751
2022-08-19,170,4653,0,274,Sales,2018-04-07,42999
2022-08-20,98,2134,1,159,Engineering,2015-01-19,70123
2022-08-21,70,1969,0,347,Engineering,2021-02-12,57271
2022-08-22,99,1571,1,297,Engineering,2023-01-10,76849
2022-08-23,134,3682,1,368,Sales,2018-10-13,38557
2022-08-24,163,1019,2,251,Engineering,2020-04-10,50609
2022-08-25,169,3109,2,15,HR,2017-03-01,60713
2022-08-26,194,3461,1,438,Engineering,2023-07-23,96510
2022-08-27,144,4740,0,52,HR,2023-07-02,46319
2022-08-28,191,3882,2,447,HR,2023-01-30,85228
2022-08-29,120,1073,3,407,Engineering,2020-11-04,97180
2022-08-30,172,3502,1,20,Sales,2017-09-14,54505
2022-08-31,111,1477,1,79,Production,2018-01-22,91038
2022-09-01,55,1595,0,170,Sales,2020-10-02,77469
2022-09-02,168,1306,0,120,HR,2015-04-08,30829
2022-09-03,134,1038,1,250,Production,2016-10-17,61513
2022-09-04,155,1106,2,129,Sales,2016-09-13,96098
2022-09-05,145,2675,0,217,Sales,2014-09-17,96320
2022-09-06,101,3088,1,118,Engineering,2019-11-04,53628
2022-09-07,135,1385,0,127,Engineering,2018-09-21,35882
2022-09-08,184,3207,0,54,Sales,2019-07-11,97971
2022-09-09,162,3106,2,462,HR,2019-05-16,99456
2022-09-10,53,4276,2,349,Engineering,2022-01-13,98199
2022-09-11,178,1381,2,252,Sales,2017-08-15,88390
2022-09-12,61,1846,2,127,Engineering,2018-09-21,35882
2022-09-13,56,4791,2,181,Sales,2017-03-21,93092
2022-09-14,84,1919,1,427,HR,2018-05-20,99597
2022-09-15,80,4326,0,182,Sales,2019-05-10,65644
2022-09-16,141,1421,0,317,Engineering,2018-11-28,78318
2022-09-17,74,3260,3,469,HR,2020-01-07,86772
2022-09-18,124,1665,0,273,HR,2018-11-16,54797
2022-09-19,140,1112,3,298,Production,2020-12-27,52110
2022-09-20,75,1206,0,193,Production,2020-03-03,61062
2022-09-21,197,2532,2,270,Sales,2019-02-11,37937
2022-09-22,88,1195,3,362,HR,2022-06-09,30195
2022-09-23,175,3646,2,432,Engineering,2015-03-17,74993
2022-09-24,134,2697,1,255,HR,2015-07-02,96817
2022-09-25,181,4813,3,482,Sales,2014-06-19,35337
2022-09-26,136,4131,3,15,HR,2017-03-01,60713
2022-09-27,187,4898,1,291,HR,2023-08-22,31979
2022-09-28,142,1010,3,462,HR,2019-05-16,99456
2022-09-29,60,4380,3,86,Production,2016-01-15,32080
2022-09-30,99,4800,2,350,HR,2022-10-08,56774
2022-10-01,132,3226,3,445,HR,2019-09-27,36102
2022-10-02,164,2934,1,223,HR,2020-03-18,47784
2022-10-03,108,2368,1,184,HR,2020-04-11,30585
2022-10-04,85,3125,0,142,Sales,2023-08-06,45491
2022-10-05,56,2195,2,453,HR,2016-07-07,38127
2022-10-06,61,2881,0,474,Engineering,2024-04-18,44708
2022-10-07,53,3042,1,136,Engineering,2024-03-28,44731
2022-10-08,165,2137,0,493,HR,2017-09-07,39460
2022-10-09,169,4393,1,252,Sales,2017-08-15,88390
2022-10-10,128,4339,3,427,HR,2018-05-20,99597
2022-10-11,74,3544,2,396,Sales,2019-01-28,89548
2022-10-12,73,2754,3,186,HR,2017-05-08,86104
2022-10-13,166,1437,1,499,HR,2014-12-07,67919
2022-10-14,167,2529,2,445,HR,2019-09-27,36102
2022-10-15,191,1481,0,233,Sales,2015-08-25,36121
2022-10-16,105,2594,2,338,HR,2017-07-18,61467
2022-10-17,96,4845,1,383,Engineering,2020-05-21,77699
2022-10-18,142,4134,0,242,HR,2022-10-10,91134
2022-10-19,197,2304,2,73,Engineering,2017-01-01,98585
2022-10-20,164,1986,3,349,Engineering,2022-01-13,98199
2022-10-21,65,1671,3,277,Engineering,2023-09-09,88914
2022-10-22,84,2596,0,56,HR,2021-12-22,78127
2022-10-23,99,1940,3,129,Sales,2016-09-13,96098
2022-10-24,147,3006,3,3,Engineering,2023-02-28,99398
2022-10-25,186,1886,1,66,Production,2016-12-30,53466
2022-10-26,128,4373,1,233,Sales,2015-08-25,36121
2022-10-27,89,1910,1,247,Production,2024-01-14,81417
2022-10-28,192,3638,2,477,Sales,2015-07-23,68516
2022-10-29,110,1398,0,414,Sales,2022-09-07,77826
2022-10-30,88,2896,2,447,HR,2023-01-30,85228
2022-10-31,67,1923,2,64,HR,2018-08-28,35276
2022-11-01,189,4471,3,39,Sales,2019-01-22,59156
2022-11-02,117,4358,2,12,Sales,2015-10-31,84068
2022-11-03,167,3754,2,166,HR,2014-11-15,37607
2022-11-04,113,3894,0,381,Production,2023-12-24,41762
2022-11-05,129,3223,0,210,HR,2023-07-24,70633
2022-11-06,141,3989,3,193,Production,2020-03-03,61062
2022-11-07,197,3777,0,138,HR,2022-08-28,62249
2022-11-08,96,3641,0,100,HR,2023-05-06,31751
2022-11-09,163,1745,2,291,HR,2023-08-22,31979
2022-11-10,118,2099,1,415,Production,2024-03-01,65142
2022-11-11,182,1478,3,54,Sales,2019-07-11,97971
2022-11-12,157,4074,1,244,HR,2016-10-03,30174
2022-11-13,188,4385,0,464,Engineering,2014-07-08,50808
2022-11-14,148,2006,1,99,HR,2020-09-30,40547
2022-11-15,164,4150,1,208,Production,2020-08-28,98076
2022-11-16,187,2482,1,243,HR,2015-04-09,66479
2022-11-17,79,4512,1,76,Engineering,2022-03-30,50490
2022-11-18,84,1592,1,85,Engineering,2019-12-29,77915
2022-11-19,109,4462,2,343,Engineering,2020-03-23,56827
2022-11-20,131,3839,2,201,HR,2023-08-25,39156
2022-11-21,93,3871,3,176,Production,2020-11-12,92220
2022-11-22,96,1594,1,118,Engineering,2019-11-04,53628
2022-11-23,60,3287,2,359,Production,2017-07-23,84184
2022-11-24,196,4700,2,39,Sales,2019-01-22,59156
2022-11-25,198,1506,3,466,Engineering,2019-11-27,75250
2022-11-26,144,3784,1,149,Production,2024-02-11,89997
2022-11-27,89,1430,1,267,HR,2023-07-22,57026
2022-11-28,185,1870,1,127,Engineering,2018-09-21,35882
2022-11-29,57,3159,3,409,Production,2016-12-23,72042
2022-11-30,70,1762,0,304,Engineering,2021-05-01,49320
2022-12-01,59,4675,2,365,Sales,2022-03-28,44545
2022-12-02,78,4559,2,245,Engineering,2017-04-01,68893
2022-12-03,99,3041,1,477,Sales,2015-07-23,68516
2022-12-04,180,3234,0,164,Sales,2023-01-02,54958
2022-12-05,180,4616,0,258,Engineering,2015-10-22,81064
2022-12-06,62,2439,1,429,HR,2018-07-30,44948
2022-12-07,82,1138,0,206,Production,2016-10-01,43042
2022-12-08,176,4606,3,1,HR,2020-11-07,56555
2022-12-09,175,4585,2,277,Engineering,2023-09-09,88914
2022-12-10,192,4254,3,415,Production,2024-03-01,65142
2022-12-11,101,2841,0,190,Engineering,2022-10-19,49111
2022-12-12,83,4294,0,381,Production,2023-12-24,41762
2022-12-13,159,3476,2,483,Engineering,2017-09-20,51866
2022-12-14,93,4516,3,272,HR,2022-03-12,54267
2022-12-15,108,1105,1,128,HR,2020-05-29,63182
2022-12-16,104,3422,3,181,Sales,2017-03-21,93092
2022-12-17,123,3018,1,267,HR,2023-07-22,57026
2022-12-18,106,3521,2,2,Engineering,2019-02-01,34616
2022-12-19,127,4722,1,310,Production,2023-10-06,88780
2022-12-20,186,4037,3,337,Sales,2022-10-08,58059
2022-12-21,94,3301,3,27,Production,2017-12-20,32301
2022-12-22,108,4779,0,224,Production,2017-08-29,77241
2022-12-23,101,3974,2,21,Engineering,2021-02-22,33509
2022-12-24,106,4993,0,83,Engineering,2017-11-08,97915
2022-12-25,197,2998,3,271,Engineering,2016-10-26,44849
2022-12-26,57,1644,1,427,HR,2018-05-20,99597
2022-12-27,120,4837,1,156,Production,2019-03-09,98367
2022-12-28,63,2529,0,258,Engineering,2015-10-22,81064
2022-12-29,66,2035,1,429,HR,2018-07-30,44948
2022-12-30,108,1329,2,167,Sales,2016-04-16,85599
2022-12-31,182,4543,0,33,Engineering,2020-03-01,72310
2018-01-01,83,4828,2,458,HR,2019-03-02,87413
2018-01-02,137,2963,0,128,HR,2020-05-29,63182
2018-01-03,182,3629,0,202,Sales,2019-12-02,47206
2018-01-04,112,4764,3,280,Engineering,2015-01-21,81092
2018-01-05,130,1288,3,155,Sales,2018-03-24,56071
2018-01-06,151,1526,3,220,Engineering,2016-12-30,51031
2018-01-07,141,4295,1,70,HR,2018-11-06,60345
2018-01-08,115,3244,0,4,Engineering,2020-03-16,70889
2018-01-09,157,1611,3,207,Engineering,2020-02-10,62278
2018-01-10,156,1548,3,401,Engineering,2017-05-24,35978
2018-01-11,126,2011,3,242,HR,2022-10-10,91134
2018-01-12,93,4034,2,159,Engineering,2015-01-19,70123
2018-01-13,156,1093,3,191,Production,2023-05-03,92487
2018-01-14,52,1645,0,469,HR,2020-01-07,86772
2018-01-15,186,1026,3,21,Engineering,2021-02-22,33509
2018-01-16,187,4126,3,152,Sales,2014-06-18,63635
2018-01-17,92,2034,2,75,HR,2022-05-20,53406
2018-01-18,162,4677,2,486,Sales,2019-01-19,37357
2018-01-19,69,2653,3,457,Engineering,2019-01-04,74160
2018-01-20,169,2087,3,229,Production,2016-10-19,30655
2018-01-21,127,3075,2,421,Engineering,2015-10-24,78789
2018-01-22,164,3743,0,469,HR,2020-01-07,86772
2018-01-23,191,3721,2,297,Engineering,2023-01-10,76849
2018-01-24,69,2503,2,184,HR,2020-04-11,30585
2018-01-25,80,4907,3,424,Production,2018-10-30,91388
2018-01-26,123,3473,3,6,Sales,2020-03-03,49441
2018-01-27,155,1152,2,144,HR,2020-07-01,32922
2018-01-28,87,4511,0,234,Engineering,2020-04-30,62145
2018-01-29,145,4083,1,312,HR,2017-08-07,30126
2018-01-30,199,3129,2,27,Production,2017-12-20,32301
2018-01-31,152,4915,3,79,Production,2018-01-22,91038
2018-02-01,184,1252,1,147,HR,2015-12-19,82702
2018-02-02,185,4980,3,493,HR,2017-09-07,39460
2018-02-03,101,3908,1,293,HR,2020-07-27,96754
2018-02-04,147,2892,2,266,Production,2019-12-14,64241
2018-02-05,174,3999,2,192,Sales,2020-02-06,58287
2018-02-06,156,3632,1,397,Production,2020-12-11,73803
2018-02-07,118,1271,3,119,Production,2014-09-11,82087
2018-02-08,90,2200,0,40,Engineering,2017-07-26,42141
2018-02-09,187,3368,0,344,Engineering,2019-05-30,40397
2018-02-10,130,3925,1,414,Sales,2022-09-07,77826
2018-02-11,88,4746,3,355,Engineering,2019-01-09,71894
2018-02-12,98,3716,1,95,Engineering,2016-09-02,98622
2018-02-13,190,3473,3,480,Sales,2017-11-15,66590
2018-02-14,170,1573,2,353,HR,2023-01-15,47233
2018-02-15,85,1659,0,80,Sales,2016-12-22,80695
2018-02-16,86,2099,3,111,Engineering,2017-01-27,86547
2018-02-17,109,2302,1,124,Production,2019-07-30,65943
2018-02-18,64,4297,0,81,Sales,2017-11-05,49567
2018-02-19,181,4464,2,272,HR,2022-03-12,54267
2018-02-20,160,1942,0,289,HR,2023-04-19,86617
